,cycle,temp,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,soh,class
1368,42_charge_77,4,0.0,0.0,0.0,0.0,0.25215220485837253,4.197615345180875,4.198805977079556,4.199407710181823,4.1996015040874735,4.197236187249448,0.0,0.0,0.0,0.0,0.34360447960836904,7.398820031417575,5.895220061445056,5.695795973363605,5.472607422887633,5.427082677268222,0.0,0.0,0.0,0.0,0.08929050466801441,0.9576636849735048,0.3525787682840227,0.190279890161869,0.1156669160750558,0.07304118049024073,[0.03763787],2
1369,42_charge_78,4,0.0,0.0,0.0,0.0,0.18795431580182168,4.151041442462109,4.198894389688785,4.199675783139913,4.199671320949421,4.196654641357298,0.0,0.0,0.0,0.0,1.7577077989159038,12.661578188440147,6.256977303214473,5.419364050246174,5.557939306743806,5.39464908946017,0.0,0.0,0.0,0.0,0.06991007825330503,1.0712668743986906,0.3313407159377426,0.17494773261125332,0.10961249826609834,0.06855895691719209,[0.03766176],2
1370,42_charge_79,4,0.0,0.0,0.0,0.0,0.1883905057714862,4.154442832326229,4.198965178247981,4.199638704815505,4.1998325065376365,4.196702503835932,0.0,0.0,0.0,0.0,1.7465618691744687,12.503612308591341,6.085797483523094,5.332069391081565,5.529602750394658,5.3717340130452635,0.0,0.0,0.0,0.0,0.06994203142166025,1.0398233939604817,0.31567952485417605,0.16932325643364235,0.10837624037090031,0.0673218016529064,[0.03776883],2
1371,42_charge_80,4,0.0,0.0,0.0,0.0,0.03936657962862124,4.160395408855987,4.199330453047458,4.19964087528479,4.197843075144514,4.197171403494925,0.0,0.0,0.0,0.0,0.3555988760557934,12.628065184408507,5.875550178709975,5.267932605560507,5.5875817137694845,5.1984165340293265,0.0,0.0,0.0,0.0,0.011652612826393363,0.9350293855884344,0.25445696815153424,0.13966545996874596,0.08639087546846787,0.059342193560313936,[0.03792143],2
1372,42_charge_81,4,0.0,0.0,0.0,0.0,0.0,4.018105246640146,4.199767306160578,4.198525755009988,4.1970522983709895,4.196952837789713,0.0,0.0,0.0,0.0,0.0,11.123819894985967,5.524808450528569,5.466816503138069,5.259236194335461,5.468951431062618,0.0,0.0,0.0,0.0,0.0,0.7158953319333955,0.182767374563186,0.09876601374354102,0.06332725349896548,0.04566208503800369,[0.03799609],2
1373,42_charge_82,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8197583479406001,4.1992788875382505,4.19670064678964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9707954609922196,5.297898199354495,5.195856942607604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06228591236997973,0.11273279343315808,0.041927469197735115,[0.03810826],2
1374,42_charge_83,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.543457466333784,4.196827275006045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.714336649864701,5.363454018660695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17182073385480412,0.03980754065315813,[0.03108462],2
1375,42_charge_84,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.530077282254035,4.193426539497994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97701079562204,5.348148823963488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10606955999052424,0.04815009727352006,[0.03799111],2
1376,42_charge_85,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9714611288875765,4.197801749186179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5920315588579586,5.567750980201685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1335519068467728,0.05701581889966884,[0.03113507],3
1377,42_charge_86,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4009069670870897,4.1972463969822815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.666176952131274,5.433827731721969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10206671611957982,0.05952689885833154,[0.03129723],3
1378,42_charge_87,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.779972080288407,4.1965143653448775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.420263305320353,5.223471338916293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11362993866322224,0.04828801638049172,[0.71886724],3
1379,42_charge_88,4,0.0,0.0,0.0,0.0,0.0,3.0980769559817127,4.1989507427899495,4.19890730040317,4.199759123854984,4.197663901138681,0.0,0.0,0.0,0.0,0.0,5.2391156828015175,7.3686674574686055,6.096927894288146,5.41252392989137,5.352436119383005,0.0,0.0,0.0,0.0,0.0,1.1127381440102981,0.8403924647679758,0.3283564923181019,0.15922361867365406,0.08400067935980837,[0.76230096],3
1380,42_charge_89,4,0.0,0.0,0.0,0.0,0.0,2.9513557105183303,4.198760562317861,4.19895848630507,4.199755214232017,4.197289833694196,0.0,0.0,0.0,0.0,0.0,5.9807688796561544,7.415973006206643,6.008762925227732,5.478546407216994,5.2795868466759455,0.0,0.0,0.0,0.0,0.0,1.083586311034462,0.8535101257132474,0.3313401265088245,0.1577459968870864,0.08171087182766777,[0.7607637],3
1381,42_charge_90,4,0.0,0.0,0.0,0.0,0.0,2.865239886563489,4.1992611773920085,4.198871981423207,4.199823677539716,4.198531556848461,0.0,0.0,0.0,0.0,0.0,5.908757491856027,7.2043594760111205,5.93143991026333,5.587399478629717,5.325513512830381,0.0,0.0,0.0,0.0,0.0,1.0550806711615428,0.8532094020303308,0.33564848126398583,0.1621433009038684,0.08541207822372435,[0.75776618],3
1382,42_charge_91,4,0.0,0.0,0.0,0.0,0.0,2.7057939799132757,4.198949281560156,4.1988866627388255,4.199808673164259,4.198268800101238,0.0,0.0,0.0,0.0,0.0,5.5045872300647485,7.387132693995513,5.890867901580858,5.601563985517708,5.558927409662168,0.0,0.0,0.0,0.0,0.0,1.000083587694382,0.8691885973340814,0.34032639271129705,0.16595690432918395,0.08639567713535252,[0.75221248],3
1383,42_charge_92,4,0.0,0.0,0.0,0.0,0.0,2.569627974960785,4.198876739123852,4.198873830366435,4.199765630484714,4.1981834163613225,0.0,0.0,0.0,0.0,0.0,5.328445115706939,7.524251030918757,6.133379471337548,5.603630869799698,5.431143991803348,0.0,0.0,0.0,0.0,0.0,0.9481210531910819,0.8840836498674738,0.3434579405630215,0.1648705125718531,0.0862840141671319,[0.75007536],3
1384,42_charge_93,4,0.0,0.0,0.0,0.0,0.0,2.475433182174702,4.199268190338652,4.198843742724629,4.199750423735294,4.1985933251779475,0.0,0.0,0.0,0.0,0.0,4.088736560881601,7.4300575221300935,6.175221382474781,5.5145916448158365,5.4031775499555925,0.0,0.0,0.0,0.0,0.0,0.8945454751336179,0.8891252815983429,0.3478430905504756,0.17159868009947146,0.09155999350221669,[0.74450561],3
1385,42_charge_94,4,0.0,0.0,0.0,0.0,0.0,2.4022435772048807,4.198993859299726,4.198892980648298,4.1997668567977975,4.198021791057063,0.0,0.0,0.0,0.0,0.0,5.037214090490371,7.579684128344244,5.88928435186704,5.501107880812558,5.487184233033758,0.0,0.0,0.0,0.0,0.0,0.8855072100009451,0.8888538794757418,0.3468592139403553,0.17045732169518285,0.08955691578313543,[0.74050747],3
1386,42_charge_95,4,0.0,0.0,0.0,0.0,0.0,2.318530898057667,4.198921309055458,4.19888998643625,4.199713526601614,4.198035313769419,0.0,0.0,0.0,0.0,0.0,4.90429694225908,7.51994616582629,5.858320332809312,5.551532553470523,5.535301651582172,0.0,0.0,0.0,0.0,0.0,0.8553285887183665,0.8855932582442392,0.34865036155461215,0.1724696938317173,0.09067437235112215,[0.73813101],3
1387,42_charge_96,4,0.0,0.0,0.0,0.0,0.0,2.1495662089762733,4.1988338845712265,4.198869422851768,4.199770887870556,4.198275982181399,0.0,0.0,0.0,0.0,0.0,4.652928880512099,7.299687610647456,5.958637141961228,5.6293609587646944,5.311176998405109,0.0,0.0,0.0,0.0,0.0,0.7993111263004925,0.901451116364061,0.35656188683561707,0.1755865552571532,0.09120946214025495,[0.73312755],3
1388,42_charge_97,4,0.0,0.0,0.0,0.0,0.0,2.022885530366119,4.198572967303029,4.198834130637768,4.199766267585771,4.198368329189778,0.0,0.0,0.0,0.0,0.0,4.291295844754736,7.454649467802352,6.0935096702489595,5.675363827711323,5.41223332357639,0.0,0.0,0.0,0.0,0.0,0.752414463708453,0.916550623094853,0.3601499352219714,0.17610185487094768,0.0933929006500258,[0.72966413],3
1389,42_charge_98,4,0.0,0.0,0.0,0.0,0.0,1.9618272120913458,4.19856022143977,4.198783092488412,4.199760474510057,4.198997969071576,0.0,0.0,0.0,0.0,0.0,3.1610221891628103,7.427421940076914,6.168956004770385,5.528286879166236,5.272971799200138,0.0,0.0,0.0,0.0,0.0,0.7090281805514619,0.9152435066333102,0.3617341041743684,0.18137937035754004,0.09820170038820028,[0.72285208],3
1390,42_charge_99,4,0.0,0.0,0.0,0.0,0.0,1.8230462186437295,4.198892539131403,4.198783002323157,4.199744744448204,4.198563356175267,0.0,0.0,0.0,0.0,0.0,3.9423072462110214,7.5209547377382755,6.0978012358393014,5.697107684158483,5.284111393396103,0.0,0.0,0.0,0.0,0.0,0.6791176515771836,0.9343896454318217,0.3658834144391615,0.18015830352541262,0.09523562582391537,[0.7200343],3
1391,42_charge_100,4,0.0,0.0,0.0,0.0,0.0,1.673954743765323,4.1988106446205435,4.198793467920929,4.199681947930343,4.198913939579608,0.0,0.0,0.0,0.0,0.0,3.69907876098398,7.576539578725651,6.178364135495903,5.449539791638715,5.328680407660785,0.0,0.0,0.0,0.0,0.0,0.6249151861246409,0.9495058275815772,0.36702853344279657,0.17988284141168323,0.09743797594765925,[0.71451568],3
1392,42_charge_101,4,0.0,0.0,0.0,0.0,0.0,1.5693169418157538,4.199065513442476,4.198779370210742,4.199750372822732,4.198674714628974,0.0,0.0,0.0,0.0,0.0,3.456289830277714,7.613609106977354,6.143948468272189,5.506460190331966,5.258448498371037,0.0,0.0,0.0,0.0,0.0,0.5863888907364482,0.9563270400812909,0.36858258025756896,0.1811560670087382,0.09704924105967923,[0.70708609],3
1393,42_charge_102,4,0.0,0.0,0.0,0.0,0.0,1.4737933767961087,4.198880338788994,4.1987567958178795,4.199598120967686,4.198420174196756,0.0,0.0,0.0,0.0,0.0,3.3468287172672357,7.549406170173505,5.872211061650569,5.471077522608647,5.42882036228672,0.0,0.0,0.0,0.0,0.0,0.5515339666046764,0.9582949372794721,0.3707322077441535,0.18413850676900304,0.09904533948585087,[0.70780154],3
1394,42_charge_103,4,0.0,0.0,0.0,0.0,0.0,1.4572141440977178,4.198853644493517,4.198767016720181,4.199398208380783,4.19893450845762,0.0,0.0,0.0,0.0,0.0,2.227904530633952,7.475793581374054,6.141215095355269,5.6410880040149,5.487894991852637,0.0,0.0,0.0,0.0,0.0,0.5263177332451927,0.9456540933338252,0.372257581276872,0.1885247346351099,0.10332608193925856,[0.69972051],3
1395,42_charge_104,4,0.0,0.0,0.0,0.0,0.0,1.4006343285031886,4.19889383907689,4.198738315182351,4.199657685209334,4.197785945281443,0.0,0.0,0.0,0.0,0.0,3.2197516054914703,7.63256028935766,6.027213859758564,5.5406542507319525,5.3557317287017385,0.0,0.0,0.0,0.0,0.0,0.5240693139794236,0.9559313408585149,0.37208194640430914,0.18603603715984343,0.09932926032682808,[0.69798176],3
1396,42_charge_105,4,0.0,0.0,0.0,0.0,0.0,1.2537722358870718,4.1977424180691285,4.198776802764408,4.199550017093305,4.198942302235644,0.0,0.0,0.0,0.0,0.0,3.0326790521475755,7.62573392055094,6.088803208680176,5.4385275288413855,5.388599330339084,0.0,0.0,0.0,0.0,0.0,0.46999623640974986,0.9710981217480836,0.37530071060654174,0.18513621200846586,0.10158823974857828,[0.69648923],3
1397,42_charge_106,4,0.0,0.0,0.0,0.0,0.0,1.138739267549132,4.197328130512456,4.198692276922897,4.199602938437093,4.198850316579757,0.0,0.0,0.0,0.0,0.0,2.693954610949743,7.622599940274377,6.223372299633218,5.690338020669238,5.477236520488915,0.0,0.0,0.0,0.0,0.0,0.4273229921666405,0.9822647599016384,0.37977222791165316,0.18799241536408665,0.10167403678529409,[0.6870386],3
1398,42_charge_107,4,0.0,0.0,0.0,0.0,0.0,1.031221678444414,4.198020560386708,4.198714000834839,4.199742166285866,4.198318115030448,0.0,0.0,0.0,0.0,0.0,2.5332339554324066,7.728109640073935,6.185196569393185,5.673900284636356,5.487960477298059,0.0,0.0,0.0,0.0,0.0,0.3885644871607124,0.9957661330700462,0.3792069233714608,0.18903177612745514,0.10089519092850506,[0.68762465],3
1399,42_charge_108,4,0.0,0.0,0.0,0.0,0.0,0.9801190261211188,4.198765221205017,4.19865387281929,4.199453932894984,4.199430980671393,0.0,0.0,0.0,0.0,0.0,1.4129447220632534,7.529115701566487,6.204109478741639,5.6084151656578864,5.479413325103129,0.0,0.0,0.0,0.0,0.0,0.3546893948414308,0.9819989480856823,0.38210005907121014,0.19385912397636068,0.10756663153047354,[0.68359831],3
1400,42_charge_109,4,0.0,0.0,0.0,0.0,0.0,0.8955995024818487,4.196984846778235,4.19873931945813,4.199711065470981,4.198751256483517,0.0,0.0,0.0,0.0,0.0,2.1447109477328787,7.805583690409753,6.193002258330643,5.524605133169484,5.457205936854678,0.0,0.0,0.0,0.0,0.0,0.33796357729287246,1.0129498964628518,0.38272737338229296,0.19046111300489507,0.10457438784702648,[0.6784438],3
1401,42_charge_110,4,0.0,0.0,0.0,0.0,0.0,0.7478198846740362,4.194620704599506,4.1986924944004596,4.19973855059351,4.198644417344942,0.0,0.0,0.0,0.0,0.0,2.0076963392025813,7.825491318310965,6.217613420104543,5.56123739456703,5.418784523813504,0.0,0.0,0.0,0.0,0.0,0.28364046581255054,1.0268551042063996,0.3874437261907147,0.19147195699072553,0.10418465046133189,[0.67246601],3
1402,42_charge_111,4,0.0,0.0,0.0,0.0,0.0,0.6224558561350332,4.192887300440086,4.198645961188627,4.199686570634501,4.198491563968518,0.0,0.0,0.0,0.0,0.0,1.717359552235451,7.765929044991994,6.116402836080888,5.6812356525102246,5.425472693800072,0.0,0.0,0.0,0.0,0.0,0.23703457246919102,1.036659178504004,0.38858229003238176,0.1938017835489986,0.10439817192667045,[0.66873459],3
1403,43_charge_0,22,0.0,0.0,0.0,0.0,0.0,2.279330597658322,4.212097641128508,4.212753768659051,4.21269432720041,4.206727818096735,0.0,0.0,0.0,0.0,0.0,12.68425866482924,23.192851605617584,23.0051408521271,22.90293656864451,22.847372795356502,0.0,0.0,0.0,0.0,0.0,0.20778358808038908,0.16349349669715585,0.07197332882777395,0.03431848774734344,-0.0013030576410696438,[0.85689132],0
1404,43_charge_1,22,2.936543540539491,3.9879008301637255,4.095524205893114,4.1998052353969,4.2110834461643725,4.212015239214273,4.212356006914239,4.212633036085334,4.212087713353553,4.206052897446298,22.849397780208854,26.254432754010576,26.325181777268757,27.103767862878783,24.845959372564373,23.52267716049465,22.93619089316236,22.643929583971392,22.504324613876758,22.432331715939583,1.1465430400701364,1.4908604535210692,1.490568586571633,1.0973326885061905,0.41676723972150603,0.19012546548339504,0.09727361035756117,0.05080393738879507,0.02559388820935241,-0.0016841065644982297,[0.84778408],0
1405,43_charge_2,22,2.2958189417522425,3.9754991460155593,4.084931322565415,4.195753630340131,4.210993277429321,4.211968368864327,4.212338038826863,4.212738633235893,4.211650365731137,4.205697903058148,18.091788804378712,26.216157838113133,25.9535788723348,26.84761843473147,24.6526443171322,23.268929491673216,22.660649403983545,22.376620697251216,22.228878610121356,22.15004773348656,0.8982686208397762,1.4908750124796397,1.4908393872966872,1.1531912276015814,0.4381669351506953,0.19681123329035666,0.09890698031936541,0.05186943790139398,0.02347586664544901,-0.001567107995706143,[0.84074532],0
1406,43_charge_3,22,1.3832312745264825,3.9492079804461424,4.065559125122879,4.186825903172215,4.210706960498873,4.212027819588432,4.2121223510350365,4.212781849759741,4.212177697825852,4.205977584030614,11.464203665929325,26.720448442631753,25.69845772362983,26.66663652618401,24.732791027741182,23.223809084616228,22.551694686234146,22.2419170344025,22.1327517923328,22.103724762158702,0.546535785839689,1.4909290637960584,1.4906953860932626,1.2542891530255558,0.4870708815235167,0.21358150390709446,0.10376566243165732,0.054505069172009084,0.02705919096154735,-0.0015112218220736775,[0.83931862],0
1407,43_charge_4,22,0.5995336970892978,3.9182339113203963,4.046090015449266,4.174134384174402,4.210390791474254,4.211904845938501,4.212168420238161,4.21283600213202,4.212414252894179,4.206110914082508,5.381623267574062,27.851773308887314,25.88642188430265,26.844412158893622,25.48918538588926,23.7890300898552,23.037588881371498,22.736348677652366,22.60698023508814,22.569197985786435,0.24071905579585814,1.4905654939958017,1.490694491920425,1.344523065803487,0.5496157007999122,0.22931735256358501,0.10901277058527253,0.056932756580341026,0.02892479648346138,-0.0015620499346780882,[0.83470843],0
1408,43_charge_5,22,0.09375660011808663,3.923535577393248,4.047002226057049,4.170327204689386,4.210243249800335,4.211914775829543,4.212052860203824,4.213065994401174,4.212723273008176,4.207905093868055,0.6269065240196362,23.922686344685044,24.92578865670438,26.81431489564489,25.870141423248672,24.388831901834788,23.89757804747023,23.648619941081808,23.51937642938959,23.34570812339912,0.03439774373852865,1.490713955593925,1.4909328904936565,1.371267649609921,0.572055076119822,0.24165978585637185,0.11776026393487393,0.06583814664857408,0.036241096925996766,0.0018110505216163682,[0.],0
1409,43_charge_6,22,0.0,2.2008570144136357,4.02361438551172,4.170990970798626,4.210576701660938,4.212023582236128,4.2124317709324535,4.2126789562736136,4.212120692381259,4.206085097081323,0.0,17.332232043568926,27.558886393162407,27.887435028954048,26.223119937149956,24.62758521993681,24.009046427709947,23.757030942761386,23.584911621112088,23.415400940528492,0.0,0.8372019123453601,1.4908833060242423,1.3272142235774218,0.5189830159967681,0.20948436367164158,0.09859682564947628,0.0505713200692002,0.025653426513453554,-0.001557898979956052,[0.83059693],0
1410,43_charge_7,22,0.0,2.6852744695930717,4.003897268740909,4.139480955506904,4.209717714678434,4.211604409210074,4.212150160924902,4.212925530166346,4.21261616232071,4.206472499009995,0.0,21.546140144083154,26.768729925721168,27.027904290608365,26.77113585508831,25.28732312393521,24.64048416780165,23.86160895360568,23.346262474376214,22.999533045596028,0.0,1.0396700836215695,1.4909148668242125,1.4652100417363942,0.7046229571050818,0.2835895456726309,0.13341998625831492,0.06476871820173138,0.0326649336333899,-0.0015311859493249843,[0.82532117],0
1411,43_charge_8,22,0.0,2.092863105630145,3.990399004438912,4.127204868311825,4.209427031213016,4.21164927222961,4.211966415997975,4.213004125790184,4.212142376136212,4.2060352982916624,0.0,17.133990260688574,26.749812755835155,26.58442802864513,26.219610007796067,23.921812313878576,23.010030189370884,22.631022033114174,22.464802964447834,22.337284740434768,0.0,0.814183712584873,1.49101978014332,1.4767223102661056,0.7512982769048023,0.2759914644929687,0.12183178049278201,0.0616016021311316,0.028376630577633167,-0.001510768669730502,[0.82121366],0
1412,43_charge_9,22,0.0,1.4484137251966034,3.9731113061781924,4.112355397030203,4.20855276015949,4.211585299585371,4.212113274085925,4.2127463714066495,4.2118230161602215,4.2054664487054465,0.0,12.108821148235576,26.903237387712693,26.23019636577547,26.200346808210103,23.76936955446918,22.752573961146094,22.348251681727625,22.173103852987705,22.08893813521876,0.0,0.565610584358979,1.4906927140230513,1.4863404546680943,0.8352011016192183,0.2929773189085011,0.12627212783136338,0.061427504495587856,0.027217795562595862,-0.0015988715628563886,[0.81768324],0
1413,43_charge_10,22,0.0,0.8090739789370116,3.979628919555088,4.104508543520832,4.205818205420977,4.2113432369056785,4.2121860881736515,4.21274554713735,4.212881050751764,4.2083268268323355,0.0,4.924145358567745,23.467955947288033,24.963692400245115,25.947100829058996,24.142900292270955,23.15753366956503,22.679890905255455,22.39266550037243,22.262325047613885,0.0,0.3094921064813539,1.4907473288279127,1.48461697413464,0.9237650880128285,0.3316081425354421,0.14649654911216775,0.07210039577445937,0.03760203534787026,0.0048688823564751425,[0.81661644],0
1414,43_charge_11,22,0.0,0.5608913851174754,3.940558233321726,4.090435030861816,4.205112709670642,4.21146165392398,4.212225211956413,4.21287779422968,4.2127176303608165,4.205906028541586,0.0,5.036494897583164,27.761001168997076,25.95043380020958,26.30326533493699,23.99441233178784,22.990759369419987,22.566230620505237,22.312983904645545,22.184828149925696,0.0,0.22164622990304067,1.490796928224717,1.4899602437529251,0.9496145709239217,0.328228704459968,0.14200052788400935,0.07007237971349108,0.03371408131997214,-0.0016655553922888936,[0.81294203],0
1415,43_charge_12,22,0.0,0.0,3.8993599382147375,4.074135709445539,4.200583684356451,4.211352303540343,4.212131893292116,4.212892272364251,4.211877372832513,4.205359104390958,0.0,0.0,28.85172012250971,25.95429393558,26.41964120578826,23.91208876425,22.68665736228201,22.213791098730823,22.007209550982914,21.92117883040265,0.0,0.0,1.4870057696653796,1.490800015387458,1.0291031339138026,0.3448056129816579,0.14163417472080952,0.06687811604674318,0.027887650906862026,-0.0016431208285412574,[0.80898809],0
1416,43_charge_13,22,0.0,0.0,3.4422005893935723,4.060846293627905,4.195896626606495,4.211244009161982,4.212209985238533,4.212659513752685,4.212798824138549,4.206608084146441,0.0,0.0,25.70066080373636,25.900814475092332,26.449250719344604,23.976039699311524,22.75101446336835,22.333329401727546,22.166931808669492,22.127976611087867,0.0,0.0,1.3148713295773637,1.4910150214126072,1.0966174031143987,0.3665474567831944,0.14994351339541517,0.07078752354200821,0.03681920274701142,0.00027113029313075574,[0.80683264],0
1417,43_charge_14,22,0.0,0.0,2.9237672057287747,4.0471368897897,4.1906757603720495,4.211120982684124,4.212233208056331,4.212750716581197,4.212907854832206,4.206080895207994,0.0,0.0,22.28882447838168,25.996805138802795,26.49279084585746,24.145196890254724,22.869654348413547,22.350310609112917,22.174560622563373,22.123925152413097,0.0,0.0,1.1199546523758126,1.4909327420095073,1.1569499271389343,0.3919035023724924,0.15802041203769757,0.07254625399312127,0.03726904657173477,-0.0012990967705863977,[0.80291051],0
1418,43_charge_15,22,0.0,0.0,2.4370373349213743,4.050647037728859,4.186014547366038,4.210989426225059,4.212172703940873,4.2126548435576225,4.212946136241323,4.206563140448518,0.0,0.0,14.398440194589048,24.066519732248324,25.920175626520564,24.06711164319575,22.998940224046837,22.340567374844902,21.998881222747713,21.92032981462714,0.0,0.0,0.9210745248755786,1.4908792453038897,1.2056973209146102,0.419481554933777,0.17492065317260597,0.07700076947098973,0.0376607429281323,-0.0003664846528292428,[0.8016764],0
1419,43_charge_16,22,0.0,0.0,1.924434534427513,4.018406969240907,4.174874292050057,4.210931457436795,4.212009306596279,4.2125596832414,4.212900362042591,4.206425340228954,0.0,0.0,15.215979761328965,26.201256557638295,26.46378331419505,24.545819898045217,23.237314374995886,22.56776218694081,22.29404810731162,22.116022221575903,0.0,0.0,0.7414193893307582,1.490901414403384,1.2815728173861567,0.45508815530744157,0.17724825525349447,0.07817455600974617,0.03908366005073311,4.9800691298554145e-05,[0.79756712],0
1420,43_charge_17,22,0.0,0.0,1.6746360882745188,4.012066701777559,4.171304749654301,4.210823539704741,4.2120908773540595,4.212399356275433,4.212740133388915,4.2076202036703405,0.0,0.0,13.397966630272157,26.354654231180476,26.60256265746522,25.095721802520057,23.591067465602165,23.064737334053014,22.76365034046054,22.402744594985293,0.0,0.0,0.6458416659899687,1.4908240798250427,1.3048718895184395,0.4753851119674907,0.1821500592501069,0.08399604010926345,0.043237988518137614,0.004835771932177665,[0.79390678],0
1421,43_charge_18,22,0.0,0.0,1.3051750484781954,4.0013300360000255,4.1658141967981885,4.21079276509035,4.212035811989961,4.2126467100578076,4.2126819135657865,4.205587949775513,0.0,0.0,10.661124853093028,26.588923900944177,26.50095660338399,24.705768057830277,23.032856916540055,22.30490362433549,22.059461512259954,21.93895778391256,0.0,0.0,0.5045149610807445,1.490846958919491,1.3274329907896545,0.48243946091318296,0.1788268697409806,0.07682382894064135,0.035179245885507866,-0.0017126464562377784,[0.7900301],0
1422,43_charge_19,22,0.0,0.0,0.9568680207552079,3.9877497782141984,4.1570151778577005,4.210492948223987,4.2120656498233275,4.212371722377139,4.212926588063642,4.205679884247764,0.0,0.0,8.001992571462436,26.91354101610831,26.48296765764149,25.12434490285702,23.926449083440232,23.261050638363653,22.572819413923206,22.192668411194955,0.0,0.0,0.3707190660648935,1.4908670066362633,1.3703056804560576,0.5193036302778151,0.20324619664044546,0.08793451933173481,0.03996002883527483,-0.0014810291500001686,[0.78778254],0
1423,43_charge_20,22,0.0,0.0,0.5459376279096844,4.000620681694687,4.1544592886599885,4.210413850349573,4.2119390473891665,4.212357721494007,4.2127716521539025,4.208361874522292,0.0,0.0,3.288829388270152,23.55428270031363,25.57229710230769,24.77301813870679,23.194026773335167,22.660025632398607,22.39526113825737,22.142829050878216,0.0,0.0,0.20631431893958754,1.4908615860629517,1.3951392252461672,0.5419288814685391,0.20493483485738248,0.09145243259493802,0.04475527140000779,0.008201220161443073,[0.79750845],0
1424,43_charge_21,22,0.0,0.0,0.21546610423928247,3.977915823516554,4.136363238314964,4.210062628935314,4.211946908926517,4.2124722000289125,4.21312466864359,4.2062991292726855,0.0,0.0,1.3590176478908884,24.081567207852025,26.045950902446165,25.76074124813709,23.928943429087454,23.303301287286377,22.928148572633937,22.810781843211274,0.0,0.0,0.08021912508224957,1.4908382606104837,1.4432424329961475,0.6082826397218042,0.21360422488715217,0.08927826388124457,0.040467241112821226,-0.0005007874570077384,[0.79490378],0
1425,43_charge_22,22,0.0,0.0,0.0,3.8208726609060983,4.117346577732689,4.209925586254611,4.212017608567162,4.212502831826906,4.212680855441817,4.205656677441339,0.0,0.0,0.0,28.915667714703883,27.529469736566593,26.768629269206304,24.553350859756964,23.864119633263964,23.54921386516536,23.26565450324678,0.0,0.0,0.0,1.4487208105338274,1.4706127645786655,0.651137505800744,0.21305463901081095,0.08613134911925419,0.03753357187484278,-0.001584863202661251,[0.79039766],0
1426,43_charge_23,22,0.0,0.0,0.0,3.506131621094443,4.109432865592703,4.209755797683283,4.212030290993173,4.21249233753559,4.213046321292379,4.205895763314491,0.0,0.0,0.0,26.720037650667365,27.56117790971807,26.973401414642378,24.572763681238353,23.737617350274245,23.387490231478843,23.247236981534936,0.0,0.0,0.0,1.3301874491245138,1.477157625571326,0.6851137590441884,0.21710635654690613,0.08601561028316308,0.03994716800988444,-0.000708269056917517,[0.78521666],0
1427,43_charge_24,22,0.0,0.0,0.0,3.3152185189221837,4.108259762224746,4.209766115028229,4.212012136679155,4.212539583355968,4.212950874918895,4.205657812375714,0.0,0.0,0.0,25.261434203892264,27.43073126727901,26.77392818816856,24.454308445925413,23.47662984895507,23.085357246828515,22.91398818750837,0.0,0.0,0.0,1.2575156063383295,1.4764392932384558,0.6857871276622218,0.21979572963994234,0.08515590410460148,0.03852887250884833,-0.0016830649239506154,[0.78216842],0
1428,43_charge_25,22,0.0,0.0,0.0,2.947067614640183,4.0965982929344,4.20953563324595,4.211990485450078,4.212408978732711,4.212724891855818,4.2053229374212195,0.0,0.0,0.0,22.703716831123458,27.269535109917765,26.697119948413306,24.060695927054063,23.12663954942806,22.792938346229143,22.659631284538968,0.0,0.0,0.0,1.1199858608002702,1.4857067792455785,0.7351572998267452,0.22456587177507054,0.08649610481200315,0.037705415094853804,-0.0016444452938388738,[0.77915351],0
