,cycle,temp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,soh,class
1591,44_charge_76,4,0.0,0.0,85.64365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.709675,62.294178,0.0,0.0,0.0,0.0,87.959816,0.0,0.0,0.0,28.709675,62.294178,0.0,0.0,0.0,0.0,87.959816,0.0,[0.03704806],2
1592,44_charge_77,4,0.0,0.0,84.769844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.711317,60.526154,0.0,0.0,0.0,0.0,87.86671,0.0,0.0,0.0,28.711317,60.526154,0.0,0.0,0.0,0.0,87.86671,0.0,[0.03035858],2
1593,44_charge_78,4,0.0,0.0,84.44558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.514383,60.28363,0.0,0.0,0.0,0.0,87.29242,0.0,0.0,0.0,28.514383,60.28363,0.0,0.0,0.0,0.0,87.29242,0.0,[0.03041422],2
1594,44_charge_79,4,0.0,0.0,84.43365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.988152,60.116474,0.0,0.0,0.0,0.0,86.62521,0.0,0.0,0.0,27.988152,60.116474,0.0,0.0,0.0,0.0,86.62521,0.0,[0.03046442],2
1595,44_charge_80,4,0.0,0.0,83.71433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.03937,59.083237,0.0,0.0,0.0,0.0,85.941154,0.0,0.0,0.0,29.03937,59.083237,0.0,0.0,0.0,0.0,85.941154,0.0,[0.03061019],2
1596,44_charge_81,4,0.0,0.0,83.42355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.185287,56.25773,0.0,0.0,0.0,0.0,86.988434,0.0,0.0,0.0,31.185287,56.25773,0.0,0.0,0.0,0.0,86.988434,0.0,[0.03066839],2
1597,44_charge_82,4,0.0,0.0,37.476257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.43359,0.016186185,0.0,0.0,0.0,0.0,45.834244,0.0,0.0,0.0,45.43359,0.016186185,0.0,0.0,0.0,0.0,45.834244,0.0,[0.0307511],2
1598,44_charge_83,4,0.0,0.0,30.960495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.763615,0.14939523,0.0,0.0,0.0,0.0,40.188877,0.0,0.0,0.0,40.763615,0.14939523,0.0,0.0,0.0,0.0,40.188877,0.0,[0.03077182],2
1599,44_charge_84,4,0.0,0.0,21.202244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.936571,0.0,0.0,0.0,0.0,0.0,27.171453,0.0,0.0,0.0,27.936571,0.0,0.0,0.0,0.0,0.0,27.171453,0.0,[0.03068414],2
1600,44_charge_85,4,0.0,0.0,22.73483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.28767,1.2853357,0.0,0.0,0.0,0.0,30.92988,0.0,0.0,0.0,33.28767,1.2853357,0.0,0.0,0.0,0.0,30.92988,0.0,[0.03081675],3
1601,44_charge_86,4,0.0,0.0,21.114416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4476,0.8663303,0.0,0.0,0.0,0.0,27.641516,0.0,0.0,0.0,27.4476,0.8663303,0.0,0.0,0.0,0.0,27.641516,0.0,[0.03099052],3
1602,44_charge_87,4,0.0,0.0,26.930494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.09051,0.0,0.0,0.0,0.0,0.0,32.664864,0.0,0.0,0.0,33.09051,0.0,0.0,0.0,0.0,0.0,32.664864,0.0,[0.73899773],3
1603,44_charge_88,4,0.0,0.0,81.011696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.654474,64.764595,0.0,0.0,0.0,0.0,95.98918,0.0,0.0,0.0,27.654474,64.764595,0.0,0.0,0.0,0.0,95.98918,0.0,[0.74705994],3
1604,44_charge_89,4,0.0,0.0,80.54447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.692259,64.92686,0.0,0.0,0.0,0.0,95.86687,0.0,0.0,0.0,26.692259,64.92686,0.0,0.0,0.0,0.0,95.86687,0.0,[0.74400391],3
1605,44_charge_90,4,0.0,0.0,80.15775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.490963,63.09946,0.0,0.0,0.0,0.0,95.498795,0.0,0.0,0.0,28.490963,63.09946,0.0,0.0,0.0,0.0,95.498795,0.0,[0.73741693],3
1606,44_charge_91,4,0.0,0.0,79.45286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.245785,63.098763,0.0,0.0,0.0,0.0,96.22141,0.0,0.0,0.0,32.245785,63.098763,0.0,0.0,0.0,0.0,96.22141,0.0,[0.7302189],3
1607,44_charge_92,4,0.0,0.0,78.76705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.558817,61.002472,0.0,0.0,0.0,0.0,96.35597,0.0,0.0,0.0,30.558817,61.002472,0.0,0.0,0.0,0.0,96.35597,0.0,[0.72619042],3
1608,44_charge_93,4,0.0,0.0,78.35813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.23842,57.696,0.0,0.0,0.0,0.0,95.66753,0.0,0.0,0.0,33.23842,57.696,0.0,0.0,0.0,0.0,95.66753,0.0,[0.72055144],3
1609,44_charge_94,4,0.0,0.0,78.189445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.385815,58.72873,0.0,0.0,0.0,0.0,95.67813,0.0,0.0,0.0,32.385815,58.72873,0.0,0.0,0.0,0.0,95.67813,0.0,[0.7150178],3
1610,44_charge_95,4,0.0,0.0,77.99744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.386356,57.80832,0.0,0.0,0.0,0.0,95.90137,0.0,0.0,0.0,34.386356,57.80832,0.0,0.0,0.0,0.0,95.90137,0.0,[0.70697165],3
1611,44_charge_96,4,0.0,0.0,77.63111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.85043,56.51286,0.0,0.0,0.0,0.0,94.03569,0.0,0.0,0.0,34.85043,56.51286,0.0,0.0,0.0,0.0,94.03569,0.0,[0.69863337],3
1612,44_charge_97,4,0.0,0.0,77.1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.15283,53.189903,0.0,0.0,0.0,0.0,94.334045,0.0,0.0,0.0,36.15283,53.189903,0.0,0.0,0.0,0.0,94.334045,0.0,[0.69326879],3
1613,44_charge_98,4,0.0,0.0,76.692604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.538616,50.67872,0.0,0.0,0.0,0.0,93.51547,0.0,0.0,0.0,36.538616,50.67872,0.0,0.0,0.0,0.0,93.51547,0.0,[0.68623768],3
1614,44_charge_99,4,0.0,0.0,76.38084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.865738,50.863552,0.0,0.0,0.0,0.0,92.96603,0.0,0.0,0.0,36.865738,50.863552,0.0,0.0,0.0,0.0,92.96603,0.0,[0.6799297],3
1615,44_charge_100,4,0.0,0.0,75.9263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.46686,49.272156,0.0,0.0,0.0,0.0,92.1151,0.0,0.0,0.0,37.46686,49.272156,0.0,0.0,0.0,0.0,92.1151,0.0,[0.67433667],3
1616,44_charge_101,4,0.0,0.0,75.44859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.55587,47.61163,0.0,0.0,0.0,0.0,90.88956,0.0,0.0,0.0,37.55587,47.61163,0.0,0.0,0.0,0.0,90.88956,0.0,[0.66671295],3
1617,44_charge_102,4,0.0,0.0,75.55361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.654064,47.368393,0.0,0.0,0.0,0.0,91.2143,0.0,0.0,0.0,39.654064,47.368393,0.0,0.0,0.0,0.0,91.2143,0.0,[0.66938965],3
1618,44_charge_103,4,0.0,0.0,75.123604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.34373,46.32687,0.0,0.0,0.0,0.0,93.03662,0.0,0.0,0.0,41.34373,46.32687,0.0,0.0,0.0,0.0,93.03662,0.0,[0.65766602],3
1619,44_charge_104,4,0.0,0.0,74.950676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.944252,46.434834,0.0,0.0,0.0,0.0,91.4339,0.0,0.0,0.0,39.944252,46.434834,0.0,0.0,0.0,0.0,91.4339,0.0,[0.66148166],3
1620,44_charge_105,4,0.0,0.0,74.09913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.076984,46.651268,0.0,0.0,0.0,0.0,92.24652,0.0,0.0,0.0,42.076984,46.651268,0.0,0.0,0.0,0.0,92.24652,0.0,[0.65434958],3
1621,44_charge_106,4,0.0,0.0,73.52715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.069206,44.835594,0.0,0.0,0.0,0.0,93.56248,0.0,0.0,0.0,43.069206,44.835594,0.0,0.0,0.0,0.0,93.56248,0.0,[0.64487498],3
1622,44_charge_107,4,0.0,0.0,73.14182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.365017,42.544376,0.0,0.0,0.0,0.0,93.488365,0.0,0.0,0.0,44.365017,42.544376,0.0,0.0,0.0,0.0,93.488365,0.0,[0.64530863],3
1623,44_charge_108,4,0.0,0.0,72.97579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.10661,42.33037,0.0,0.0,0.0,0.0,92.88101,0.0,0.0,0.0,45.10661,42.33037,0.0,0.0,0.0,0.0,92.88101,0.0,[0.63760056],3
1624,44_charge_109,4,0.0,0.0,72.68998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.44257,40.9164,0.0,0.0,0.0,0.0,91.32255,0.0,0.0,0.0,43.44257,40.9164,0.0,0.0,0.0,0.0,91.32255,0.0,[0.63430363],3
1625,44_charge_110,4,0.0,0.0,72.22979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.06087,38.966873,0.0,0.0,0.0,0.0,90.80017,0.0,0.0,0.0,45.06087,38.966873,0.0,0.0,0.0,0.0,90.80017,0.0,[0.628288],3
1626,44_charge_111,4,0.0,0.0,71.901886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.151928,36.839928,0.0,0.0,0.0,0.0,89.44129,0.0,0.0,0.0,46.151928,36.839928,0.0,0.0,0.0,0.0,89.44129,0.0,[0.62431273],3
1627,45_charge_0,4,0.0,0.0,72.24818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.05315,39.844543,0.0,0.0,0.0,0.0,95.7781,0.0,0.0,0.0,49.05315,39.844543,0.0,0.0,0.0,0.0,95.7781,0.0,[0.54098969],0
1628,45_charge_1,4,0.0,0.0,72.101585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.482254,39.75707,0.0,0.0,0.0,0.0,93.654106,0.0,0.0,0.0,47.482254,39.75707,0.0,0.0,0.0,0.0,93.654106,0.0,[0.4639762],0
1629,45_charge_2,4,0.0,0.0,72.22468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.06916,36.255157,0.0,0.0,0.0,0.0,91.56427,0.0,0.0,0.0,48.06916,36.255157,0.0,0.0,0.0,0.0,91.56427,0.0,[0.4425968],0
1630,45_charge_3,4,0.0,0.0,71.627464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.00132,35.75486,0.0,0.0,0.0,0.0,91.69537,0.0,0.0,0.0,49.00132,35.75486,0.0,0.0,0.0,0.0,91.69537,0.0,[0.42905053],0
1631,45_charge_4,4,0.0,0.0,71.085365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.857224,36.47318,0.0,0.0,0.0,0.0,91.24521,0.0,0.0,0.0,48.857224,36.47318,0.0,0.0,0.0,0.0,91.24521,0.0,[0.42046761],0
1632,45_charge_5,4,0.0,0.0,70.80256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.14611,34.915623,0.0,0.0,0.0,0.0,92.2413,0.0,0.0,0.0,52.14611,34.915623,0.0,0.0,0.0,0.0,92.2413,0.0,[0.4122736],0
1633,45_charge_6,4,0.0,0.0,69.16169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.66039,32.464684,0.0,0.0,0.0,0.0,92.50461,0.0,0.0,0.0,54.66039,32.464684,0.0,0.0,0.0,0.0,92.50461,0.0,[0.39679802],0
1634,45_charge_7,4,0.0,0.0,69.36189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.103954,33.52626,0.0,0.0,0.0,0.0,93.425385,0.0,0.0,0.0,54.103954,33.52626,0.0,0.0,0.0,0.0,93.425385,0.0,[0.4091838],0
1635,45_charge_8,4,0.0,0.0,69.43995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.654984,33.539047,0.0,0.0,0.0,0.0,93.39329,0.0,0.0,0.0,53.654984,33.539047,0.0,0.0,0.0,0.0,93.39329,0.0,[0.39888221],0
1636,45_charge_9,4,0.0,0.0,69.20152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.805355,32.23477,0.0,0.0,0.0,0.0,91.585785,0.0,0.0,0.0,54.805355,32.23477,0.0,0.0,0.0,0.0,91.585785,0.0,[0.39968887],0
1637,45_charge_10,4,0.0,0.0,69.207344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.346996,32.176895,0.0,0.0,0.0,0.0,92.29619,0.0,0.0,0.0,54.346996,32.176895,0.0,0.0,0.0,0.0,92.29619,0.0,[0.38915537],0
1638,45_charge_11,4,0.0,0.0,69.31863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6258,31.295341,0.0,0.0,0.0,0.0,91.85747,0.0,0.0,0.0,54.6258,31.295341,0.0,0.0,0.0,0.0,91.85747,0.0,[0.39018691],0
1639,45_charge_12,4,0.0,0.0,68.583694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.782352,30.317993,0.0,0.0,0.0,0.0,91.3433,0.0,0.0,0.0,54.782352,30.317993,0.0,0.0,0.0,0.0,91.3433,0.0,[0.38565291],0
1640,45_charge_13,4,0.0,0.0,68.30372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.721054,29.281666,0.0,0.0,0.0,0.0,91.42258,0.0,0.0,0.0,56.721054,29.281666,0.0,0.0,0.0,0.0,91.42258,0.0,[0.39763951],0
1641,45_charge_14,4,0.0,0.0,67.99169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.326084,28.492332,0.0,0.0,0.0,0.0,91.04221,0.0,0.0,0.0,56.326084,28.492332,0.0,0.0,0.0,0.0,91.04221,0.0,[0.39120641],0
1642,45_charge_15,4,0.0,0.0,68.13067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.092445,28.424887,0.0,0.0,0.0,0.0,91.28203,0.0,0.0,0.0,57.092445,28.424887,0.0,0.0,0.0,0.0,91.28203,0.0,[0.38247075],0
1643,45_charge_16,4,0.0,0.0,67.57772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.024612,27.058973,0.0,0.0,0.0,0.0,90.39998,0.0,0.0,0.0,57.024612,27.058973,0.0,0.0,0.0,0.0,90.39998,0.0,[0.37724497],0
1644,45_charge_17,4,0.0,0.0,66.908905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.042465,25.974998,0.0,0.0,0.0,0.0,89.16997,0.0,0.0,0.0,57.042465,25.974998,0.0,0.0,0.0,0.0,89.16997,0.0,[0.37520245],0
1645,45_charge_18,4,0.0,0.0,66.73206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.085472,25.187454,0.0,0.0,0.0,0.0,87.674576,0.0,0.0,0.0,57.085472,25.187454,0.0,0.0,0.0,0.0,87.674576,0.0,[0.37036291],0
1646,45_charge_19,4,0.0,0.0,65.99485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.833023,26.16764,0.0,0.0,0.0,0.0,86.552795,0.0,0.0,0.0,54.833023,26.16764,0.0,0.0,0.0,0.0,86.552795,0.0,[0.],1
1647,45_charge_20,4,0.0,0.0,66.09878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.72462,23.460638,0.0,0.0,0.0,0.0,86.788574,0.0,0.0,0.0,57.72462,23.460638,0.0,0.0,0.0,0.0,86.788574,0.0,[0.36542628],1
1648,45_charge_21,4,0.0,0.0,66.03443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.243683,24.103298,0.0,0.0,0.0,0.0,88.93942,0.0,0.0,0.0,59.243683,24.103298,0.0,0.0,0.0,0.0,88.93942,0.0,[0.36436279],1
1649,45_charge_22,4,0.0,0.0,65.95296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.71711,22.773468,0.0,0.0,0.0,0.0,87.609375,0.0,0.0,0.0,59.71711,22.773468,0.0,0.0,0.0,0.0,87.609375,0.0,[0.35805117],1
1650,45_charge_23,4,0.0,0.0,65.49732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.197666,23.658867,0.0,0.0,0.0,0.0,86.88977,0.0,0.0,0.0,59.197666,23.658867,0.0,0.0,0.0,0.0,86.88977,0.0,[0.35646024],1
1651,45_charge_24,4,0.0,0.0,65.51577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.245625,22.752052,0.0,0.0,0.0,0.0,86.789154,0.0,0.0,0.0,59.245625,22.752052,0.0,0.0,0.0,0.0,86.789154,0.0,[0.35709959],1
1652,45_charge_25,4,0.0,0.0,64.831184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.278034,21.721008,0.0,0.0,0.0,0.0,86.77025,0.0,0.0,0.0,59.278034,21.721008,0.0,0.0,0.0,0.0,86.77025,0.0,[0.35952854],1
1653,45_charge_26,4,0.0,0.0,64.52448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.257492,21.248724,0.0,0.0,0.0,0.0,86.403984,0.0,0.0,0.0,60.257492,21.248724,0.0,0.0,0.0,0.0,86.403984,0.0,[0.35869877],1
1654,45_charge_27,4,0.0,0.0,64.4519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.953304,19.753286,0.0,0.0,0.0,0.0,84.786316,0.0,0.0,0.0,59.953304,19.753286,0.0,0.0,0.0,0.0,84.786316,0.0,[0.35355137],1
1655,45_charge_28,4,0.0,0.0,64.14199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.248753,19.622063,0.0,0.0,0.0,0.0,84.39055,0.0,0.0,0.0,60.248753,19.622063,0.0,0.0,0.0,0.0,84.39055,0.0,[0.3517656],1
1656,45_charge_29,4,0.0,0.0,64.18743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.971306,18.682468,0.0,0.0,0.0,0.0,83.99171,0.0,0.0,0.0,60.971306,18.682468,0.0,0.0,0.0,0.0,83.99171,0.0,[0.34705541],1
1657,45_charge_30,4,0.0,0.0,63.861076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.052517,18.955252,0.0,0.0,0.0,0.0,86.097626,0.0,0.0,0.0,62.052517,18.955252,0.0,0.0,0.0,0.0,86.097626,0.0,[0.34570572],1
1658,45_charge_31,4,0.0,0.0,63.780304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.023598,18.972586,0.0,0.0,0.0,0.0,85.27269,0.0,0.0,0.0,62.023598,18.972586,0.0,0.0,0.0,0.0,85.27269,0.0,[0.34857759],1
1659,45_charge_32,4,0.0,0.0,63.607716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.35747,18.032251,0.0,0.0,0.0,0.0,84.8311,0.0,0.0,0.0,62.35747,18.032251,0.0,0.0,0.0,0.0,84.8311,0.0,[0.34162301],1
1660,45_charge_33,4,0.0,0.0,63.533096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.22025,17.919664,0.0,0.0,0.0,0.0,87.25862,0.0,0.0,0.0,64.22025,17.919664,0.0,0.0,0.0,0.0,87.25862,0.0,[0.34110147],1
1661,45_charge_34,4,0.0,0.0,62.961487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.51765,17.461607,0.0,0.0,0.0,0.0,84.728745,0.0,0.0,0.0,61.51765,17.461607,0.0,0.0,0.0,0.0,84.728745,0.0,[0.36447646],1
1662,45_charge_35,4,0.0,0.0,56.460354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.12198,8.5608635,0.0,0.0,0.0,0.0,75.75137,0.0,0.0,0.0,64.12198,8.5608635,0.0,0.0,0.0,0.0,75.75137,0.0,[0.35696609],1
1663,45_charge_36,4,0.0,0.0,62.782295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.624092,16.566065,0.0,0.0,0.0,0.0,84.38063,0.0,0.0,0.0,62.624092,16.566065,0.0,0.0,0.0,0.0,84.38063,0.0,[0.34788659],1
1664,45_charge_37,4,0.0,0.0,62.592697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.040462,15.818073,0.0,0.0,0.0,0.0,82.66063,0.0,0.0,0.0,63.040462,15.818073,0.0,0.0,0.0,0.0,82.66063,0.0,[0.35091565],2
1665,45_charge_38,4,0.0,0.0,61.88891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.65209,15.572801,0.0,0.0,0.0,0.0,84.13811,0.0,0.0,0.0,64.65209,15.572801,0.0,0.0,0.0,0.0,84.13811,0.0,[0.34559041],2
1666,45_charge_39,4,0.0,0.0,61.87803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.08855,15.049446,0.0,0.0,0.0,0.0,81.83778,0.0,0.0,0.0,63.08855,15.049446,0.0,0.0,0.0,0.0,81.83778,0.0,[0.34216399],2
1667,45_charge_40,4,0.0,0.0,61.703312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.273235,14.926925,0.0,0.0,0.0,0.0,81.25987,0.0,0.0,0.0,62.273235,14.926925,0.0,0.0,0.0,0.0,81.25987,0.0,[0.33706975],2
1668,45_charge_41,4,0.0,0.0,60.809647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.01734,14.95856,0.0,0.0,0.0,0.0,82.8506,0.0,0.0,0.0,64.01734,14.95856,0.0,0.0,0.0,0.0,82.8506,0.0,[0.33350351],2
1669,45_charge_42,4,0.0,0.0,60.727806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.287445,13.977779,0.0,0.0,0.0,0.0,82.19849,0.0,0.0,0.0,64.287445,13.977779,0.0,0.0,0.0,0.0,82.19849,0.0,[0.34020426],2
1670,45_charge_43,4,0.0,0.0,60.744358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.89111,14.184658,0.0,0.0,0.0,0.0,82.65309,0.0,0.0,0.0,64.89111,14.184658,0.0,0.0,0.0,0.0,82.65309,0.0,[0.3308932],2
1671,45_charge_44,4,0.0,0.0,58.72779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.51993,11.789554,0.0,0.0,0.0,0.0,81.09265,0.0,0.0,0.0,65.51993,11.789554,0.0,0.0,0.0,0.0,81.09265,0.0,[0.33115844],2
1672,45_charge_45,4,0.0,0.0,61.003414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.41637,12.387422,0.0,0.0,0.0,0.0,80.83026,0.0,0.0,0.0,62.41637,12.387422,0.0,0.0,0.0,0.0,80.83026,0.0,[0.33396792],2
1673,45_charge_46,4,0.0,0.0,60.765244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.82529,12.475489,0.0,0.0,0.0,0.0,80.04099,0.0,0.0,0.0,63.82529,12.475489,0.0,0.0,0.0,0.0,80.04099,0.0,[0.32444954],2
1674,45_charge_47,4,0.0,0.0,60.151306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.36751,12.912747,0.0,0.0,0.0,0.0,81.18169,0.0,0.0,0.0,65.36751,12.912747,0.0,0.0,0.0,0.0,81.18169,0.0,[0.32518196],2
1675,45_charge_48,4,0.0,0.0,57.120796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.218285,9.265841,0.0,0.0,0.0,0.0,77.14413,0.0,0.0,0.0,64.218285,9.265841,0.0,0.0,0.0,0.0,77.14413,0.0,[0.32860388],2
1676,45_charge_49,4,0.0,0.0,59.801224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.53001,11.762437,0.0,0.0,0.0,0.0,80.02064,0.0,0.0,0.0,64.53001,11.762437,0.0,0.0,0.0,0.0,80.02064,0.0,[0.31817587],2
1677,45_charge_50,4,0.0,0.0,59.760944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.57507,11.856946,0.0,0.0,0.0,0.0,80.54188,0.0,0.0,0.0,64.57507,11.856946,0.0,0.0,0.0,0.0,80.54188,0.0,[0.32682247],2
1678,45_charge_51,4,0.0,0.0,59.258026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.718605,11.216027,0.0,0.0,0.0,0.0,79.48213,0.0,0.0,0.0,64.718605,11.216027,0.0,0.0,0.0,0.0,79.48213,0.0,[0.31957141],2
1679,45_charge_52,4,0.0,0.0,59.063217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.623814,10.867327,0.0,0.0,0.0,0.0,78.302765,0.0,0.0,0.0,63.623814,10.867327,0.0,0.0,0.0,0.0,78.302765,0.0,[0.3241103],2
1680,45_charge_53,4,0.0,0.0,58.72575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.43787,11.348262,0.0,0.0,0.0,0.0,80.29091,0.0,0.0,0.0,65.43787,11.348262,0.0,0.0,0.0,0.0,80.29091,0.0,[0.31439787],2
1681,45_charge_54,4,0.0,0.0,58.713226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.80624,11.134011,0.0,0.0,0.0,0.0,80.4196,0.0,0.0,0.0,64.80624,11.134011,0.0,0.0,0.0,0.0,80.4196,0.0,[0.31902859],2
1682,45_charge_55,4,0.0,0.0,58.750435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.053986,10.347654,0.0,0.0,0.0,0.0,79.19587,0.0,0.0,0.0,65.053986,10.347654,0.0,0.0,0.0,0.0,79.19587,0.0,[0.32774125],3
1683,45_charge_56,4,0.0,0.0,58.816505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.94518,10.239362,0.0,0.0,0.0,0.0,79.32591,0.0,0.0,0.0,65.94518,10.239362,0.0,0.0,0.0,0.0,79.32591,0.0,[0.32424674],3
1684,45_charge_57,4,0.0,0.0,58.899643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.818,10.94213,0.0,0.0,0.0,0.0,83.041,0.0,0.0,0.0,67.818,10.94213,0.0,0.0,0.0,0.0,83.041,0.0,[0.32270358],3
